ContactName,EmailAddress,POAddressLine1,POAddressLine2,POAddressLine3,POAddressLine4,POCity,PORegion,POPostalCode,POCountry,InvoiceNumber,Reference,InvoiceDate,DueDate,Total,InventoryItemCode,Description,Quantity,UnitAmount,Discount,AccountCode,TaxType,TaxAmount,TrackingName1,TrackingOption1,TrackingName2,TrackingOption2,Currency,BrandingTheme
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,CU42E0AUS,SALTO XS4 2.0 ETHERNET ONLINE CONTROL UNIT,1.0,1586.0,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,WRDB0M4B,"SALTO XS4 2.0 Mullion Reader in Black, BLE DESFire/Mifare",2.0,570.48,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,CARDGATEWAY3AUS,BLUENET GATEWAY ,2.0,518.75,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,RFNODE3,SALTO WIRELESS RF NODE suit BLE GATEWAYS,4.0,160.69,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,CS9001,"CS 5 Amp Power Supply, with AC Fail and Battery Low, in Metal Box: 265x195x175mm",1.0,199.0,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,CSD-1200,12V 7.0Ah Sealed Lead Acid Battery,1.0,22.0,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,INSTALL,INSTALLATION SALTO CONTROLLER AND CABLING ,1.0,1950.0,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,AHGATE,GATEWAY INSTALL ,3.0,165.0,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,AHNODE,NODE INSTALL ,4.0,125.0,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,FITTINGS,CONNECTORS/CABLE/CONDUIT,1.0,600.0,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,ESCINSTALL ,SALTO ESCUTCHEON INSTALL,16.0,80.0,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,SPAONLINE,SALTO ProAccess SPACE SW ONLINE,1.0,1824.05,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,SPACEOPT0032,SALTO SPACE ADD ON - Event Alarms & Communication Module,1.0,1471.87,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,PPD800,SALTO PPD - USB PORTABLE PROGRAMMING DEVICE,1.0,999.43,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,EC904B0AUS,SALTO NCoder Proximity card encoder Mifare/DESFire. USB and Ethernet connections. (JustIN Mobile Function Included,1.0,1111.62,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,PFD04KB10,"SALTO DESFire 4K FOB, BLUE FRAME WHITE CENTRE PKT = 10",5.0,135.0,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,EB750Z00IMB565,SALTO XS4 ONE BLE ESCUTCHEON w/- Z LEVER (35-53mm) - IM & BLACK IP55,6.0,934.62,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,PSPACEOPT0033,Bluenet option per door ,6.0,166.95,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,COPLEG65IM,"SALTO COVER PLATES SUIT XS4 ONE Ex7xx HANDLE RANGE, 65mm, SS FINISH (PAIR)",6.0,38.35,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,ESCINSTALL ,SALTO ESCUTCHEON INSTALL,6.0,60.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100364,,2024-03-16T00:00:00,,31032.14,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100364,,2024-03-16T00:00:00,,31032.14,CD52 CAMERA,CAMERA AND 3 YEARS SUBSCRIPTION 30 DAYS OF STORAGE ,6.0,2678.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100364,,2024-03-16T00:00:00,,31032.14,SV23SENSOR,SV23 SENSOR WITH 3 YEARS SUBSCRIPTION ,6.0,2449.3,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100364,,2024-03-16T00:00:00,,31032.14,INSTALL,INSTALLATION ,1.0,3500.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100365,,2024-03-16T00:00:00,,530.85,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100365,,2024-03-16T00:00:00,,530.85,D361B,BRAVA URBAN DEADBOLT D361 SS SGL CYL BOXED,1.0,49.5,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100365,,2024-03-16T00:00:00,,530.85,3162HSCCT,BRAVA URBAN CYL EURO 3162 5P KD SC SGL CYL & TURN FIXED CAM,1.0,28.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100365,,2024-03-16T00:00:00,,530.85,07352143,T HANDLE (LW4) KA I/THAN-KA,1.0,59.09,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100365,,2024-03-16T00:00:00,,530.85,ACCRESET,RESET lock cylinder ,3.0,45.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100365,,2024-03-16T00:00:00,,530.85,INSTALL,FREASH FIT SINGLE CYLINDER DEAD BOLT ,1.0,66.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100365,,2024-03-16T00:00:00,,530.85,INSTALL,T HANDLE ON SHED ,1.0,45.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100367,,2024-03-16T00:00:00,,572.0,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100367,,2024-03-16T00:00:00,,572.0,CARD - DUMMY/BLANK 570,CARD - DUMMY 570,11.0,20.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100367,,2024-03-16T00:00:00,,572.0,LAB1,1 HOURS LABOUR,2.0,100.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100368,,2024-03-16T00:00:00,,3458.55,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100368,,2024-03-16T00:00:00,,3458.55,RFNODE3,SALTO WIRELESS RF NODE suit BLE GATEWAYS,6.0,160.69,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100368,,2024-03-16T00:00:00,,3458.55,INSTALL,INSTALLATION ,1.0,1600.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100368,,2024-03-16T00:00:00,,3458.55,MINI60MM, D/LATCH 530-12 SC 60MM B/SET,6.0,55.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100368,,2024-03-16T00:00:00,,3458.55,FITTINGS,CONNECTORS/CABLE/CONDUIT,1.0,150.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100369,,2024-03-16T00:00:00,,1226.31,EB750Z00IMB565,SALTO XS4 ONE BLE ESCUTCHEON w/- Z LEVER (35-53mm) - IM & BLACK IP55,1.0,1016.47,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100369,,2024-03-16T00:00:00,,1226.31,COPLEG65IM,"SALTO COVER PLATES SUIT XS4 ONE Ex7xx HANDLE RANGE, 65mm, SS FINISH (PAIR)",1.0,38.36,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100369,,2024-03-16T00:00:00,,1226.31,ESCINSTALL ,SALTO ESCUTCHEON INSTALL,1.0,60.0,0,,GST,0.0,Job,,,,,
Luther College,,,,,,,,,,JTW100373,,2024-03-21T00:00:00,,845.13,PCM04KB50,SALTO ISO MIFARE CARD 4K WHT Pkt=50,2.0,376.65,0,,GST,0.0,Job,,,,,
Luther College,,,,,,,,,,JTW100373,,2024-03-21T00:00:00,,845.13,POST,POSTAGE,1.0,15.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100374,,2024-03-21T00:00:00,,330.0,MISC,PMKM8-PREMIUM-MNT - ProMaster Key Manager 8 Premium Maintenance (12 Month),1.0,300.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100375,,2024-03-21T00:00:00,,714.35,ONS1,STANDARD ONSITE CHARGE,1.0,90.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100375,,2024-03-21T00:00:00,,714.35,CARD- MINI,SALTO XS4 BLE MINI AUS.MORTICE w/Z LEVER (32-50MM)IM & BLACK,1.0,470.41,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100375,,2024-03-21T00:00:00,,714.35,ESCINSTALL ,SALTO ESCUTCHEON INSTALL,1.0,60.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100375,,2024-03-21T00:00:00,,714.35,SALMINIP,ADI COVER PLATE suit SALTO XS4 MINI PKT=2,1.0,29.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100376,,2024-03-21T00:00:00,,714.35,ONS1,STANDARD ONSITE CHARGE,1.0,90.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100376,,2024-03-21T00:00:00,,714.35,CARD- MINI,SALTO XS4 BLE MINI AUS.MORTICE w/Z LEVER (32-50MM)IM & BLACK,1.0,470.41,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100376,,2024-03-21T00:00:00,,714.35,ESCINSTALL ,SALTO ESCUTCHEON INSTALL,1.0,60.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100376,,2024-03-21T00:00:00,,714.35,SALMINIP,ADI COVER PLATE suit SALTO XS4 MINI PKT=2,1.0,29.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100378,,2024-03-21T00:00:00,,462.0,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100378,,2024-03-21T00:00:00,,462.0,MISC,CUSTOM 83/45 PADLOCKS ON FIRE KEY 003 ,1.0,165.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100378,,2024-03-21T00:00:00,,462.0,LAB1,1 HOURS LABOUR,1.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100378,,2024-03-21T00:00:00,,462.0,400GOLIATHBOLT,400MM PADBOLT ,1.0,55.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100379,,2024-03-21T00:00:00,,401.5,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100379,,2024-03-21T00:00:00,,401.5,MISC,CUSTOM 83/45 PADLOCKS ON FIRE KEY 003 ,1.0,165.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100379,,2024-03-21T00:00:00,,401.5,LAB1,1 HOURS LABOUR,1.0,100.0,0,,GST,0.0,Job,,,,,
Lyon Foundation ,,,,,,,,,,JTW100382,,2024-03-21T00:00:00,,7015.8, IK-996005M32ZPSB,Integriti/Inception 32 Zone LAN Expander Kit,1.0,1900.0,0,,GST,0.0,Job,,,,,
Lyon Foundation ,,,,,,,,,,JTW100382,,2024-03-21T00:00:00,,7015.8, IK-996012S3PSB,"Integriti/Inception SLAM 2 Door Controller Kit, Sm. Enclosure, 3 Amp PS, Battery",1.0,1200.0,0,,GST,0.0,Job,,,,,
Lyon Foundation ,,,,,,,,,,JTW100382,,2024-03-21T00:00:00,,7015.8,UPROXMINI,U-PROX MINI ACCESS CONTROL READER ,2.0,259.0,0,,GST,0.0,Job,,,,,
Lyon Foundation ,,,,,,,,,,JTW100382,,2024-03-21T00:00:00,,7015.8,ACWES1911,ACSS EXIT BUTTON ,2.0,55.0,0,,GST,0.0,Job,,,,,
Lyon Foundation ,,,,,,,,,,JTW100382,,2024-03-21T00:00:00,,7015.8,INSTALL,INSTALLATION OFF CAMERAS AND ACCESS/ALARM ,1.0,2650.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100383,,2024-03-21T00:00:00,,770.0,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100383,,2024-03-21T00:00:00,,770.0,CLAB1,1 HOURS LABOUR,2.0,90.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100383,,2024-03-21T00:00:00,,770.0,SP590B,Scar Plate  with Adhesive Fixing 47.5x66x1.5mm in SSS - SP590B,24.0,17.5,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100385,,2024-03-21T00:00:00,,242.0,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100385,,2024-03-21T00:00:00,,242.0,SALTO-MAINT,SALTO ESCUTHEON BATTERY CHANGE AND MAINTENACE CHECK,6.0,20.0,0,,GST,0.0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW100388,,2024-03-24T00:00:00,,258.82,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW100388,,2024-03-24T00:00:00,,258.82,HF-2012J,"Honeywell Fire Smoke Detector, 12/24VDC, 4 Wire",1.0,85.29,0,,GST,0.0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW100388,,2024-03-24T00:00:00,,258.82,LAB1,1 HOURS LABOUR,0.5,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100389,,2024-03-24T00:00:00,,297.0,CONS,CARDINIA ONSITE CHARGE,1.0,90.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100389,,2024-03-24T00:00:00,,297.0,CLAB1,1 HOURS LABOUR,2.0,90.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100390,,2024-03-24T00:00:00,,873.95,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100390,,2024-03-24T00:00:00,,873.95,CARD- MINI,SALTO XS4 BLE MINI AUS.MORTICE w/Z LEVER (32-50MM)IM & BLACK,1.0,594.5,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100390,,2024-03-24T00:00:00,,873.95,LAB1,1 HOURS LABOUR,1.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100391,,2024-03-24T00:00:00,,220.0,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100391,,2024-03-24T00:00:00,,220.0,LAB1,1 HOURS LABOUR,1.0,100.0,0,,GST,0.0,Job,,,,,
Brighton Secondary College,,,,,,,,,,JTW100392,,2024-03-24T00:00:00,,2326.5,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Brighton Secondary College,,,,,,,,,,JTW100392,,2024-03-24T00:00:00,,2326.5,NRCR2,"NIDAC FORGE CONTROL RELAY, DPDT, 12/24VDC SELECTABLE",5.0,39.0,0,,GST,0.0,Job,,,,,
Brighton Secondary College,,,,,,,,,,JTW100392,,2024-03-24T00:00:00,,2326.5,NECPLBWH,"NEPTUNE RESETTABLE CALL POINT WITH LED LIGHT/BUZZER, WHITE",5.0,69.0,0,,GST,0.0,Job,,,,,
Brighton Secondary College,,,,,,,,,,JTW100392,,2024-03-24T00:00:00,,2326.5,NEPAWNCSFEG,"Press to Exit,ANSI,IP65,NO/NC/C,1.7mm SS,Flat EXIT,Grn",5.0,55.0,0,,GST,0.0,Job,,,,,
Brighton Secondary College,,,,,,,,,,JTW100392,,2024-03-24T00:00:00,,2326.5,LAB1,1 HOURS LABOUR 8.30 -2.30PM JW AND JJ,12.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100226,,2024-03-28T00:00:00,,462.0,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100226,,2024-03-28T00:00:00,,462.0,MISC,CUSTOM 83/45 PADLOCKS ON FIRE KEY 003 ,1.0,165.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100226,,2024-03-28T00:00:00,,462.0,LAB1,1 HOURS LABOUR,1.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100226,,2024-03-28T00:00:00,,462.0,400GOLIATHBOLT,400MM PADBOLT ,1.0,55.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100396,,2024-03-28T00:00:00,,4885.1,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100396,,2024-03-28T00:00:00,,4885.1,DH-IPC-HDW3666EMP-S-AUS,Dahua 6MP Turret Fixed Lens Camera,3.0,225.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100396,,2024-03-28T00:00:00,,4885.1,4RU,450mm Deep Wall Mount Server Rack Data Network Comms Cabinet,1.0,250.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100396,,2024-03-28T00:00:00,,4885.1,DS-3E0510P-E/M,DS-3E0510P-E/M HIKVISION 8 Port Gigabit Unmanaged POE Switch,1.0,205.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100396,,2024-03-28T00:00:00,,4885.1,FITTINGS,CONNECTORS/CABLE/CONDUIT,1.0,650.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100396,,2024-03-28T00:00:00,,4885.1,WI-CPE513P-KIT V3,"Wi-Tek 5KM Long Range Outdoor Wireless Point-to-Point for CCTV, ",1.0,235.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100396,,2024-03-28T00:00:00,,4885.1,IP-WAP-Bracket,IP-WAP-Bracket Ubiquiti Antenna Mount,2.0,38.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100396,,2024-03-28T00:00:00,,4885.1,INSTALL,INSTALLATION ,1.0,2250.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100398,,2024-03-28T00:00:00,,118.25,CARD - RCUT 5202,CARD - RCUT BI-LOCK,5.0,21.5,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100401,,2024-03-28T00:00:00,,574.2,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100401,,2024-03-28T00:00:00,,574.2,07352143,T HANDLE (LW4) KA I/THAN-KA,1.0,99.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100401,,2024-03-28T00:00:00,,574.2,CARDWBLA5590QAKSC,570 OVAL CYLINDER BILOCK ,1.0,123.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100401,,2024-03-28T00:00:00,,574.2,LAB1,1 HOURS LABOUR,2.0,100.0,0,,GST,0.0,Job,,,,,
McClelland College,,,,,,,,,,JTW100402,,2024-03-28T00:00:00,,346.5,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
McClelland College,,,,,,,,,,JTW100402,,2024-03-28T00:00:00,,346.5,3572SC,LOCKWOOD PRIMARY LOCK 3572 SC,1.0,115.0,0,,GST,0.0,Job,,,,,
McClelland College,,,,,,,,,,JTW100402,,2024-03-28T00:00:00,,346.5,LAB1,1 HOURS LABOUR,1.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100403,,2024-03-28T00:00:00,,882.6,CONS,CARDINIA ONSITE CHARGE,1.0,99.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100403,,2024-03-28T00:00:00,,882.6,09351145,BDS DUAL FIX CLIP (TABS) MK2 suit LOCK FIXING Pkt=2,1.0,35.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100403,,2024-03-28T00:00:00,,882.6,07352143,v9 roller  (LW4) KA I/THAN-KA,1.0,65.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100403,,2024-03-28T00:00:00,,882.6,CARD-SWBLA2501QAKSC,v9 SPECIAL  Bi-lock cylinder ,1.0,193.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100403,,2024-03-28T00:00:00,,882.6,CLAB1,1 HOURS LABOUR,4.0,99.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100403,,2024-03-28T00:00:00,,882.6,CARD - RCUT 5202,CARD - RCUT BI-LOCK,4.0,23.65,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100404,,2024-03-28T00:00:00,,808.5,CARD - SWBL83/45QAKSC,CARD - SWBL83/45QAKSC PADLOCK ,5.0,161.7,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100405,,2024-03-28T00:00:00,,433.4,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100405,,2024-03-28T00:00:00,,433.4,CARD - SWBL83/45QAKSC,CARD - SWBL83/45QAKSC PADLOCK ,2.0,147.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100406,,2024-03-28T00:00:00,,550.0,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100406,,2024-03-28T00:00:00,,550.0,LES20M,LOX High Security Electric Strike 10-30VDC AUSTRALIAN Footprint Monitored,1.0,300.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100406,,2024-03-28T00:00:00,,550.0,LAB1,1 HOURS LABOUR,1.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100407,,2024-03-28T00:00:00,,1151.15,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100407,,2024-03-28T00:00:00,,1151.15,CARD-EB750Z00IMBB65,SALTO XS4 ONE BLE ESC. w/- Z LEVER (40-45mm) - IM & BLACK IP55,1.0,796.5,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100407,,2024-03-28T00:00:00,,1151.15,LAB1,1 HOURS LABOUR,1.5,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100410,,2024-03-28T00:00:00,,220.0,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100410,,2024-03-28T00:00:00,,220.0,LAB1,1 HOURS LABOUR,1.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100411,,2024-03-28T00:00:00,,1148.16,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100411,,2024-03-28T00:00:00,,1148.16, EB756Z00IMBB6,SALTO XS4 ONE BLE PRIVACY ESCUTCHEON w/- Z LEVER (40-45mm) IM & BLACK,1.0,833.78,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100411,,2024-03-28T00:00:00,,1148.16,LAB1,1 HOURS LABOUR,1.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100411,,2024-03-28T00:00:00,,1148.16,09351190,BDS FILLER PLATE FP201 suit 201 UP TO 48MM,1.0,10.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100412,,2024-03-28T00:00:00,,220.0,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100412,,2024-03-28T00:00:00,,220.0,LAB1,1 HOURS LABOUR,1.0,100.0,0,,GST,0.0,Job,,,,,
MBE POINT COOK,,,,,,,,,,JTW100413,,2024-04-01T00:00:00,,45.1,P2GSM,GSM ALARM MONITORING,1.0,45.1,0,,GST,0.0,Job,,,,,
New Plumbing Solutions ,,,,,,,,,,JTW100414,,2024-04-01T00:00:00,,96.01,P2GSMDOM,GSM ALARM MONITORING NEW PLUMBLING SOLUTIONS - NORTHCOTE - MPATH-TM029683 MP-C-S-12HMULTIPATH COMMERCIAL SINGLE SIM P02 Since 18/03/2019,2.0,43.64,0,,GST,0.0,Job,,,,,
Ausgroup Alliance,,,,,,,,,,JTW100415,,2024-04-01T00:00:00,,49.5,P2GSMDOM,GSM ALARM MONITORING AUS GROUP ALLIANCE - KEYSBOROUGH MPATH-TM020005 MP-C-S-12H MULTIPATH COMMERCIAL SINGLE SIM P02 Since 26/09/2017,1.0,45.0,0,,GST,0.0,Job,,,,,
DINEAMIC,,,,,,,,,,JTW100416,,2024-04-01T00:00:00,,45.65,P2GSM,GSM ALARM MONITORING,1.0,41.5,0,,GST,0.0,Job,,,,,
Marcel Harvey,,,,,,,,,,JTW100417,,2024-04-01T00:00:00,,37.62,P2GSM,GSM ALARM MONITORING TEMPLESTOWE PA-R-20M PARADOX RESIDENTIAL  Since15/12/2016,1.0,34.2,0,,GST,0.0,Job,,,,,
Locksmith Services ,,,,,,,,,,JTW100418,,2024-04-01T00:00:00,,55.0,P2GSMDOM,GSM ALARM MONITORING  ELITE WAY  Since 05/04/2019,1.0,50.0,0,,GST,0.0,Job,,,,,
